Gene,Accession,Chromosome,End,Start,Strand,gene_count_corr,mean,std,n_cells,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0164,-7.600294792017418e-11,0.32114154022186964,3790,-0.3047546148300171,,,,,,,,,,,,,,,,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.0382,2.9776729165932856e-11,0.1539739664021657,877,-0.7818804979324341,,,,,,,,,,,,,,,,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1103,-5.6948379043394705e-11,0.42161240351162216,6078,-0.6875052452087402,,,,,,,,,,,,,,,,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.089,8.051665633309508e-11,0.4539777470196374,7324,-0.0777360200881958,,,,,,,,,,,,,,,,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0347,-4.260722530358773e-11,0.5381818214536024,8139,0.455593466758728,0.9008407991821527,0.5916796720309523,0.35838494754152367,10.30458596814046,0.3507104194164276,0.3858262002468109,0.5115593075752258,0.2766099305241598,0.0,0.0,0.45850545141232996,1.2546524132302785,1.4875485147670682,0.7168195293663145,2.0601592928051997,True
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0427,-6.262956671677613e-11,0.28981986972160806,3028,-0.5084996223449707,,,,,,,,,,,,,,,,False
Flacc1,ENSMUSG00000047528,1,58695989,58646903,-,0.0503,1.795197627756315e-12,0.007503884999885192,3,-0.039014339447021484,,,,,,,,,,,,,,,,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.0351,-1.9933182334219516e-11,0.273297395543927,2767,-0.8071979284286499,,,,,,,,,,,,,,,,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0673,-1.2485154907255165e-10,0.4849262406687466,7988,-0.110221266746521,,,,,,,,,,,,,,,,False
Mpp4,ENSMUSG00000079550,1,59163389,59120935,-,-0.0054,-1.031457592815275e-12,0.0080639944645361,5,-0.11281263828277588,,,,,,,,,,,,,,,,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0106,-6.490588692160984e-12,0.07424001283074061,221,-1.5172584056854248,,,,,,,,,,,,,,,,False
Gm26813,ENSMUSG00000097819,1,59492605,59488480,-,0.0004,-3.2662666922373034e-12,0.010094897797765394,3126,0.0,,,,,,,,,,,,,,,,False
Gm28411,ENSMUSG00000099811,1,59549521,59532991,-,0.007,8.913754043685782e-13,0.006980635783424515,1136,-0.11857187747955322,,,,,,,,,,,,,,,,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,-0.014,7.579531060419273e-11,0.2084697511170432,1590,-3.067035675048828,,,,,,,,,,,,,,,,False
Ica1l,ENSMUSG00000026018,1,60043184,59982490,-,0.0093,-2.9223029656648983e-12,0.04764962518872329,80,0.19884532690048218,0.014782671506004187,0.0565978948319183,0.06108906816416329,21.35434367355971,2.2093044304847718,0.07251358777284622,0.028555061668157578,1.8665373514058216e-13,0.0,0.0,0.42012560413681355,0.19508919970398836,0.10491908906059788,1.1774609560861595,7.914342059502182,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,-0.0025,8.720250581140761e-11,0.5674606617791097,8506,0.16404563188552856,1.0766784149397182,2.0567001102221796,0.2679962033238322,9.954758167734497,0.09676137920469045,0.12509821355342865,0.6108729243278503,0.2650753196618867,0.0,0.0,0.40676095621173003,0.4054368166399571,2.5268242564694634,0.8220669526318072,2.2612026846513573,True
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0075,2.780801979959019e-11,0.18537297364587432,1285,-1.0286345481872559,,,,,,,,,,,,,,,,False
Pard3bos1,ENSMUSG00000085842,1,61851540,61767415,-,-0.0048,-1.4842222957192773e-12,0.01367011855386791,9,-1.1986405849456787,,,,,,,,,,,,,,,,False
Gm29083,ENSMUSG00000100811,1,62718073,62714723,-,0.0251,-6.085123340463312e-13,0.002062048269274542,1588,-0.017328262329101562,,,,,,,,,,,,,,,,False
Gm4208,ENSMUSG00000100426,1,62832370,62821355,-,-0.0072,-8.420846703692272e-12,0.019833248662187556,15,0.0005854368209838867,,,,,,,,,,,,,,,,False
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0576,1.0680248312408976e-10,0.23884139998224188,2123,-2.1138808727264404,,,,,,,,,,,,,,,,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0371,-1.0932823396317158e-10,0.5336403423025181,8329,-0.23089516162872314,,,,,,,,,,,,,,,,False
Mdh1b,ENSMUSG00000025963,1,63730318,63698819,-,0.01,1.2415506886840956e-12,0.018296652974489153,622,-0.03975939750671387,,,,,,,,,,,,,,,,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.0606,1.7228033394851889e-10,0.561674441121302,8123,-0.4028441905975342,,,,,,,,,,,,,,,,False
Gm28981,ENSMUSG00000101895,1,64303043,64185991,-,0.0055,1.4654772602487294e-12,0.010743051274587398,4,-0.21039891242980957,,,,,,,,,,,,,,,,False
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.0305,8.760756680224874e-11,0.24647435663803421,2259,-0.14457476139068604,,,,,,,,,,,,,,,,False
2810408I11Rik,ENSMUSG00000087213,1,64690659,64679871,-,0.038,6.435218741232597e-11,0.2958809981631837,3228,0.015115022659301758,0.19335011652203227,4.327374208270168,0.34862794071256475,4.390053059980359,0.07814387407153844,0.013922452926635742,0.08418265730142593,0.18170312804133723,0.0,0.0,0.2127998360870303,0.04609345223162402,0.2679561348953124,1.5409874688458713,1.397276717235533,True
Fzd5,ENSMUSG00000045005,1,64737751,64730558,-,-0.0264,-3.5436768594168026e-11,0.1705639417901806,1067,-0.01741659641265869,,,,,,,,,,,,,,,,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0104,-8.305492639258131e-12,0.06314130948839847,145,-3.3190970420837402,,,,,,,,,,,,,,,,False
Cryga,ENSMUSG00000044429,1,65103373,65100389,-,-0.016,1.0147149484926155e-13,0.003002390075539397,916,0.0,,,,,,,,,,,,,,,,False
D630023F18Rik,ENSMUSG00000044816,1,65123214,65105285,-,-0.0548,6.007062905407878e-12,0.018708289681143214,7,-0.02828502655029297,,,,,,,,,,,,,,,,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.079,-8.25281428316654e-11,0.33676989957791315,3878,0.0004731416702270508,,,,,,,,,,,,,,,,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.0305,-3.912809865606053e-11,0.18050607260432405,1204,-1.2731733322143555,,,,,,,,,,,,,,,,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.1107,-1.0725332525925318e-10,0.5575981188537635,8038,-0.007918000221252441,,,,,,,,,,,,,,,,False
Myl1,ENSMUSG00000061816,1,66945404,66924295,-,0.0135,-3.3483845311382687e-12,0.011233959300841591,11,-0.0231931209564209,,,,,,,,,,,,,,,,False
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0223,-4.2040788783022584e-11,0.38882824822026746,5305,-0.03586113452911377,,,,,,,,,,,,,,,,False
Erbb4,ENSMUSG00000062209,1,69108059,68032186,-,0.0001,-7.573259997420958e-13,0.014826889003366348,902,0.8608668595552444,0.055446872453709405,0.015964252603139165,0.3881951087772595,7.580221328765961,16.33958707809448,1.078616976737976,0.030695810914039612,6.095148699946882e-06,0.0,0.0,0.1596898743083413,3.1319821664982013,0.09886674181526078,0.4328774511386852,1.7208212085103283,False
Gm29113,ENSMUSG00000100354,1,69493788,69490357,-,-0.0062,2.0784519127151788e-13,0.0043520964825234645,5814,0.0,,,,,,,,,,,,,,,,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0419,3.845135481138024e-12,0.056904119243765254,134,-0.2699394226074219,,,,,,,,,,,,,,,,False
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,-0.003,1.2058344868848843e-11,0.29281221458234963,3065,0.1822037696838379,0.10906642469252494,0.3740000947268185,0.2559582548217727,10.498397649677626,1.1050386557479697,0.09806939214468002,0.11233951151371002,0.2527358571638791,0.0,0.0,0.11361912713182831,0.28975458355026135,0.33136245634824296,0.8284367219535359,2.90971833320119,True
Fn1,ENSMUSG00000026193,1,71653200,71585520,-,0.1411,1.3350166197930678e-10,0.6094843646240309,7016,0.4234023690223694,0.8960347389110168,1.319117244668255,0.3463636577772588,10.743167535172566,0.44917491500576356,0.22799445688724518,0.6425180435180664,0.17260583793664844,0.0,0.0,0.48154085430239024,0.7900071411282513,2.5174725313253443,1.7198045524379468,2.136375730376122,True
Gm28818,ENSMUSG00000101211,1,71917125,71894068,-,0.0235,-3.758935823459245e-12,0.013963537553431537,13,-0.02026832103729248,,,,,,,,,,,,,,,,False
4933417E11Rik,ENSMUSG00000101848,1,72005195,71958998,-,0.012,-1.7949056753308672e-12,0.009408856213081889,75,-0.006206512451171875,,,,,,,,,,,,,,,,False
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0498,4.9094689823170293e-11,0.12120093177512739,517,-0.7255445718765259,,,,,,,,,,,,,,,,False
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0308,2.7304307051561108e-11,0.4302130810326937,6485,0.1624557375907898,0.2581870469917343,1.075406538513567,0.21553400265815612,8.164584537257877,0.1900006974488497,0.07451338320970535,0.18530233204364777,0.23221959586406718,0.0,0.0,0.2742987098514392,0.21555016778003241,0.5423445075364975,0.992204031012611,2.2023414159043475,True
March4,ENSMUSG00000039372,1,72536930,72427112,-,0.0028,-4.737927875664759e-12,0.022535470059087424,15,0.12840038537979126,0.015444373739005169,0.24593046530588863,0.21434962982870365,7.462966955088034,2.194694060087204,0.02215287834405899,0.014636059291660786,5.1824612271425555e-11,0.0,0.0,0.0005703590597643937,0.05974588900074901,0.04484064813606955,1.1003383134148255,1.5774625966504974,False
Ankar,ENSMUSG00000039342,1,72700579,72642980,-,0.0035,4.652613932177009e-13,0.01859372685329285,12,-0.03314197063446045,,,,,,,,,,,,,,,,False
Igfbp5,ENSMUSG00000026185,1,72874884,72857932,-,-0.0696,1.1146723326512911e-10,0.8091390402529286,6366,0.5398380756378174,3.6044311549923393,9.764548504000548,0.6549427872814642,7.42808902029597,0.042263253070414064,0.12703962624073029,1.3977491855621338,0.24459390073664258,0.0,0.0,0.4859484733372634,0.38259363357990483,3.839373623920155,0.7989712820628526,1.087703005931753,True
6030407O03Rik,ENSMUSG00000100301,1,73864466,73618088,-,0.0123,4.977422446549304e-13,0.005585130456692373,3088,-0.00782310962677002,,,,,,,,,,,,,,,,False
Tns1,ENSMUSG00000055322,1,74124449,73910231,-,0.0868,2.5716266097851104e-11,0.14309042478712197,711,-0.17485475540161133,,,,,,,,,,,,,,,,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,0.0342,-1.8264021037905878e-10,0.5353076491168005,8481,-0.0016919374465942383,,,,,,,,,,,,,,,,False
Tmbim1,ENSMUSG00000006301,1,74305622,74288247,-,0.0497,-4.449590778772921e-11,0.35030833683909285,4426,-0.049477577209472656,,,,,,,,,,,,,,,,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,-0.0377,-8.728217221215744e-11,0.37605451021341857,5105,-1.4834105968475342,,,,,,,,,,,,,,,,False
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0348,-5.167862086649504e-11,0.2848804961049756,3033,-0.32741427421569824,,,,,,,,,,,,,,,,False
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0197,3.051499517831136e-11,0.23725408528845698,2146,-0.7496793270111084,,,,,,,,,,,,,,,,False
Prkag3,ENSMUSG00000006542,1,74749221,74738922,-,-0.0366,3.771308879900174e-11,0.11884342553254996,505,-0.10701632499694824,,,,,,,,,,,,,,,,False
Cryba2,ENSMUSG00000006546,1,74893143,74889934,-,-0.0038,5.4631684916009043e-11,0.1443725993859296,302,0.7036169767379761,0.9943354112877579,8.284753897114557,0.2752191150486887,4.106141343539884,0.0347501227632165,0.036705583333969116,0.49116650223731995,0.14618931786832015,0.0,0.0,0.3915104594121479,0.09216549782261443,1.1421639946738966,0.7127887481854802,1.4849101090758163,True
Cfap65,ENSMUSG00000047021,1,74935599,74902071,-,-0.0116,7.744135774066376e-13,0.004056291982238551,4482,-0.011740803718566895,,,,,,,,,,,,,,,,False
Ihh,ENSMUSG00000006538,1,74951672,74945315,-,0.0213,-2.678136862612634e-12,0.026483247635638266,32,-0.004823207855224609,,,,,,,,,,,,,,,,False
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0271,2.953064049514002e-11,0.22296359329495033,1854,-0.41079533100128174,,,,,,,,,,,,,,,,False
Slc23a3,ENSMUSG00000026205,1,75133890,75125541,-,-0.0162,2.726201056126859e-12,0.03049552227365371,27,-0.11177957057952881,,,,,,,,,,,,,,,,False
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0016,-5.911222903540513e-11,0.3777217296724641,5140,-0.04286026954650879,,,,,,,,,,,,,,,,False
Abcb6,ENSMUSG00000026198,1,75180392,75171717,-,0.0019,-2.928455182434719e-11,0.3277790230061674,3841,-0.026517510414123535,,,,,,,,,,,,,,,,False
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,0.0262,-5.450864058061263e-11,0.2925049941298864,3182,-0.1479940414428711,,,,,,,,,,,,,,,,False
Glb1l,ENSMUSG00000026200,1,75210813,75198236,-,-0.0142,-1.005887441865707e-11,0.05300572913202921,103,-0.6568751335144043,,,,,,,,,,,,,,,,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.077,1.4068485570000774e-10,0.58482559983084,8023,-0.007745146751403809,,,,,,,,,,,,,,,,False
Ptprn,ENSMUSG00000026204,1,75264502,75247027,-,0.0975,2.387060106690485e-11,0.2019270844399398,1065,0.6283670663833618,0.5391580187139603,2.416383488377081,0.5405771112466299,3.666342957461066,0.1551968467980623,0.06209351122379303,0.18904496729373932,0.20497265570103768,0.0,0.0,0.3646568369892955,0.1793218514192288,0.5043073595212452,0.9456313978541283,1.199951688181824,True
Resp18,ENSMUSG00000033061,1,75278415,75272199,-,0.0017,-3.81437439728892e-12,0.11177592044786235,185,0.004458248615264893,,,,,,,,,,,,,,,,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0772,-2.4484765331629623e-10,0.5025415259867492,7531,0.005594789981842041,,,,,,,,,,,,,,,,False
Chpf,ENSMUSG00000032997,1,75479307,75474569,-,0.0568,5.143253219570221e-11,0.2965535647433868,3222,-0.008573293685913086,,,,,,,,,,,,,,,,False
Obsl1,ENSMUSG00000026211,1,75506452,75479310,-,-0.0355,8.711538946066307e-11,0.2494184911889821,2179,-0.27447307109832764,,,,,,,,,,,,,,,,False
Epha4,ENSMUSG00000026235,1,77515088,77367185,-,0.012,1.1881468636716494e-11,0.42441371939805866,3792,0.6981866657733917,0.8601741882895837,0.5752780240192285,0.5980663221913533,5.742736957640886,0.6316643509268761,0.4414142966270447,0.33018842339515686,0.2731477168530943,0.0,0.0,0.4427778407427719,1.2222713522880313,0.9857017599720637,0.6867581357756057,1.3002823317805294,True
Gm28387,ENSMUSG00000102052,1,77972376,77942966,-,0.0038,2.817523023803887e-12,0.0141927138265524,8,-0.01939260959625244,,,,,,,,,,,,,,,,False
Pax3,ENSMUSG00000004872,1,78197134,78101267,-,0.055,-1.1718246343619615e-12,0.007692525787876673,703,0.2480294108390808,0.1092905520582168,1.4645969135794559,3.507143512561048,5.33298720440814,6.674730722904206,0.027669019997119904,0.004207518883049488,0.003346942949854871,0.0,0.0,1.9009402880795507e-06,0.08313858836317328,0.0315189919723519,1.1695441561783833,0.016400408572577744,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.1051,-5.485671546201846e-11,0.4918567453125535,8187,0.04720717668533325,0.4073004076566579,0.3268198635183994,0.21923052539960172,10.266902032615539,0.4879903203248978,0.25069284439086914,0.2427350878715515,0.2592516500556389,0.0,0.0,0.2549410936713271,0.8700224849518593,0.987886566283374,0.860568844133556,2.821583207386232,True
5730419F03Rik,ENSMUSG00000099364,1,78609508,78595031,-,-0.0097,1.2422540792894976e-12,0.010309812047243752,1623,-0.028694629669189453,,,,,,,,,,,,,,,,False
Scg2,ENSMUSG00000050711,1,79440120,79434669,-,0.005,-3.352958139552357e-11,0.10865661525886712,154,0.3061571717262268,,,,,,,,,,,,,,,,False
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,-0.016,-1.107399018567751e-11,0.20210582006991326,1481,-1.4543256759643555,,,,,,,,,,,,,,,,False
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0272,-8.884594074814276e-11,0.4283336772411571,6215,-0.22164678573608398,,,,,,,,,,,,,,,,False
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0714,3.691330061892503e-11,0.19579084938598498,561,0.8222914636135101,1.4915322998323697,3.276880014655784,0.48733339856818825,6.358390728920002,0.07993717957288027,0.12680475413799286,0.7495291829109192,0.13612982416625735,0.0,0.0,0.4783084169160924,0.345799692986519,1.6968443723443638,0.5906809661019858,1.7179208598884148,True
Fam124b,ENSMUSG00000043230,1,80218473,80198706,-,-0.0208,-8.918646711040703e-13,0.0068697148760015255,3674,0.009055137634277344,,,,,,,,,,,,,,,,False
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0432,-2.2204119349379632e-10,0.558185848745704,8101,-0.1100456714630127,,,,,,,,,,,,,,,,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0089,-7.2442352464640375e-12,0.048701012009290286,69,0.7401972711086273,0.048280001394799966,0.031252105102854644,0.09167845997487017,29.77079662293846,4.9303529262542725,0.4511992633342743,0.08236313611268997,1.2662114164390863e-12,0.0,0.0,0.4536431320991375,1.2067318272323766,0.2599668756271873,0.6234065062050607,6.133022021662144,False
Irs1,ENSMUSG00000055980,1,82291416,82233101,-,0.0045,-8.120926136163506e-12,0.1614991903533285,907,-0.5835151672363281,,,,,,,,,,,,,,,,False
Gm28940,ENSMUSG00000100786,1,82402746,82392493,-,-0.0081,-2.057147482408843e-12,0.01795828952514629,13,-0.07906055450439453,,,,,,,,,,,,,,,,False
Col4a4,ENSMUSG00000067158,1,82586849,82448423,-,-0.0283,-7.382660123785005e-12,0.14740638431315833,614,0.21974855661392212,0.08332775284986015,0.43596808264106557,0.28509098422074364,8.142431023736291,1.2434955751895904,0.05778925120830536,0.06262267380952835,0.15630808667577153,0.0,0.0,0.37539331874093007,0.1856918961181741,0.22842625858952642,1.4311809858316697,2.248868908774132,True
C430014B12Rik,ENSMUSG00000097564,1,82725169,82691928,-,0.0108,-9.551316535146852e-12,0.03932512312226423,62,-0.18894648551940918,,,,,,,,,,,,,,,,False
Tm4sf20,ENSMUSG00000026149,1,82768461,82756649,-,0.0036,-6.21406186881922e-12,0.01389840921219203,65,-0.035985708236694336,,,,,,,,,,,,,,,,False
Sphkap,ENSMUSG00000026163,1,83408200,83254139,-,0.0026,-2.4122545683774674e-12,0.02074598778270086,354,0.9351760447025299,0.09480248294329365,0.25080658157321534,0.34295855578964385,15.680240951196387,1.7978210628032683,0.17439164221286774,0.10185175389051437,6.7219846794913e-07,0.0,0.0,0.26496918403646913,0.4020685538843908,0.2502576145504055,0.18438417705030144,2.3286483255497537,False
Pid1,ENSMUSG00000045658,1,84364180,84036296,-,-0.0065,-6.767438446802922e-13,0.06671521993966693,148,-0.3291999101638794,,,,,,,,,,,,,,,,False
Dner,ENSMUSG00000036766,1,84696221,84369839,-,0.0058,-2.288624638373352e-11,0.16060656852052482,404,0.9064607173204422,0.21250911292139088,0.15440619406400521,0.11657038042590658,17.344305826056946,0.9724468377232551,0.48702991008758545,0.5083417892456055,0.3489345952656775,0.0,0.0,0.36668246592862885,1.01358942602024,1.0618815835533213,0.3004611451035092,6.598876826054268,True
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.013,1.3890551925611112e-11,0.4524952853977893,7208,-0.7113803625106812,,,,,,,,,,,,,,,,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.0811,1.3846539041376863e-12,0.01181706587129551,1438,0.009367883205413818,,,,,,,,,,,,,,,,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0394,2.533944282069958e-12,0.01883477816859503,16,-0.08920633792877197,,,,,,,,,,,,,,,,False
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0543,-9.975831320562112e-13,0.006492505875735355,3785,-0.005307197570800781,,,,,,,,,,,,,,,,False
Htr2b,ENSMUSG00000026228,1,86111970,86099026,-,0.0429,-2.378216295083868e-12,0.013160433553813562,11,-0.2027367353439331,,,,,,,,,,,,,,,,False
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.0959,3.75188343569019e-11,0.5756309214090414,8145,0.12529754638671875,51.22413305277601,34.4345025108891,0.5701021381705523,12.927476268719916,0.006957442208658904,0.29922839999198914,20.32146453857422,0.3773257114028691,0.0,0.0,0.4977732696792272,0.9829637976519198,65.96753568484866,0.379180376134783,1.8783178825946736,False
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,0.0079,-9.843546831713342e-13,0.1840590183101892,1273,-2.337161064147949,,,,,,,,,,,,,,,,False
Nppc,ENSMUSG00000026241,1,86670571,86666291,-,0.0186,1.4937262389836916e-12,0.021915264932894047,66,-0.005562543869018555,,,,,,,,,,,,,,,,False
Ecel1,ENSMUSG00000026247,1,87156521,87147655,-,-0.007,3.32796475892496e-12,0.009128082744421045,4,-0.0035010576248168945,,,,,,,,,,,,,,,,False
Kcnj13,ENSMUSG00000079436,1,87394729,87386363,-,0.0031,1.6610985278516264e-12,0.06277986414934461,142,-0.17117953300476074,,,,,,,,,,,,,,,,False
Ngef,ENSMUSG00000026259,1,87573870,87476834,-,-0.0015,-1.02742020056008e-11,0.07873054032897432,232,-0.024370551109313965,,,,,,,,,,,,,,,,False
Gm19582,ENSMUSG00000101942,1,87854299,87853347,-,-0.0096,-1.117011857270596e-12,0.016723637627456954,10,-0.002396702766418457,,,,,,,,,,,,,,,,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0341,-1.0669866446609903e-10,0.3473254158157432,4460,-1.0362131595611572,,,,,,,,,,,,,,,,False
Gm20528,ENSMUSG00000092220,1,88218584,88055393,-,-0.001,3.6033189614518126e-13,0.011737580103238025,1040,-0.6602407693862915,,,,,,,,,,,,,,,,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,-0.1098,-3.674075016420896e-11,0.44444207947085906,6456,-0.03497016429901123,,,,,,,,,,,,,,,,False
Gm29538,ENSMUSG00000099553,1,88462608,88443969,-,0.01,-1.1114653479082012e-12,0.01461831264125917,1559,-0.013025403022766113,,,,,,,,,,,,,,,,False
Glrp1,ENSMUSG00000062310,1,88510066,88499871,-,-0.0085,-1.6976273149224376e-12,0.023888479117432745,26,-0.04688608646392822,,,,,,,,,,,,,,,,False
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0706,3.6051990271150114e-11,0.17596219737462657,1028,-0.12920010089874268,,,,,,,,,,,,,,,,False
